id,common_name,observed_on,place_guess,latitude,longitude,quality_grade,annotation_summary,url,life_stage,alive_dead
166850397,Northern Diamondback Terrapin,2023-06-11 14:04:34-04:00,"New Jersey, US",39.7588389901,-74.349534365,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166850397,Adult,Alive
166849767,Northern Diamondback Terrapin,2023-06-11 14:01:55-04:00,"New Jersey, US",39.7522484915,-74.3981757014,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166849767,Adult,Alive
166848104,Northern Diamondback Terrapin,2023-06-11 13:55:33-04:00,"New Jersey, US",39.6300769355,-74.2711250787,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166848104,Adult,Alive
166847758,Northern Diamondback Terrapin,2023-06-11 13:53:54-04:00,"New Jersey, US",39.6923153664,-74.3239657516,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166847758,Adult,Alive
166845124,Northern Diamondback Terrapin,2023-06-11 13:40:45-04:00,"New Jersey, US",39.708260888,-74.3986878615,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166845124,Adult,Alive
166844835,Northern Diamondback Terrapin,2023-06-11 13:39:10-04:00,"New Jersey, US",39.527090539,-74.242791264,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/166844835,,Alive
166844564,Northern Diamondback Terrapin,2023-06-11 13:37:50-04:00,"New Jersey, US",39.7930189753,-74.3970858562,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166844564,Adult,Alive
166844482,Northern Diamondback Terrapin,2023-06-11 13:37:23-04:00,"New Jersey, US",39.5690029794,-74.3016546798,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/166844482,,Alive
166843976,Northern Diamondback Terrapin,2023-06-11 13:33:57-04:00,"New Jersey, US",39.7286938324,-74.3745968077,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166843976,Adult,Alive
166843519,Northern Diamondback Terrapin,2023-06-11 13:31:18-04:00,"New Jersey, US",39.7660588295,-74.2704145444,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166843519,Adult,Alive
166842953,Northern Diamondback Terrapin,2023-06-11 13:29:06-04:00,"New Jersey, US",39.6693495413,-74.3070405791,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166842953,Adult,Alive
166842526,Northern Diamondback Terrapin,2023-06-11 13:27:12-04:00,"New Jersey, US",39.6272502995,-74.2140732219,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166842526,Adult,Alive
166841768,Northern Diamondback Terrapin,2023-06-11 13:22:49-04:00,"New Jersey, US",39.678383075,-74.2045334212,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166841768,Adult,Alive
166841405,Northern Diamondback Terrapin,2023-06-11 13:21:31-04:00,"New Jersey, US",39.7476699126,-74.3890502651,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166841405,Adult,Alive
166840562,Northern Diamondback Terrapin,2023-06-11 13:18:04-04:00,"New Jersey, US",39.7323400906,-74.2188512312,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166840562,Adult,Alive
166839396,Northern Diamondback Terrapin,2023-06-11 13:12:45-04:00,"New Jersey, US",39.6568247347,-74.3463507926,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166839396,Adult,Alive
166821586,Northern Diamondback Terrapin,2023-06-11 09:38:59-04:00,"New Jersey, US",39.1366781468,-74.989420201,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Dead",https://www.inaturalist.org/observations/166821586,Adult,Dead
166811149,Atlantic Menhaden,2023-06-11 11:01:32-04:00,"Raritan Bay, South Amboy, NJ, US",40.4846621047,-74.2727159275,research,,https://www.inaturalist.org/observations/166811149,,
166807000,Northern Diamondback Terrapin,2023-06-11 10:38:53-04:00,"New Jersey, US",39.3429557655,-74.4800103811,research,,https://www.inaturalist.org/observations/166807000,,
166804899,Northern Diamondback Terrapin,2023-06-11 10:30:58-04:00,"New Jersey, US",39.2986246753,-74.4173202048,research,,https://www.inaturalist.org/observations/166804899,,
166795661,Northern Diamondback Terrapin,2023-06-10 12:13:00-04:00,"New Jersey, US",39.4975428615,-74.5671150907,research,,https://www.inaturalist.org/observations/166795661,,
166794764,Northern Diamondback Terrapin,2023-06-10 13:39:00-04:00,"New Jersey, US",39.517643592,-74.5832026416,research,,https://www.inaturalist.org/observations/166794764,,
166792173,Northern Diamondback Terrapin,2023-06-11 09:22:34-04:00,"New Jersey, US",39.5401869214,-74.2011950298,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/166792173,,Dead
166791462,Northern Diamondback Terrapin,2023-06-11 09:18:55-04:00,"New Jersey, US",39.4214068322,-74.2180705943,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/166791462,,Dead
166665765,Northern Diamondback Terrapin,2023-06-10 16:40:40-04:00,"New Jersey, US",39.7939647156,-74.3608569618,research,,https://www.inaturalist.org/observations/166665765,,
166657839,Northern Diamondback Terrapin,2023-06-10 16:01:33-04:00,"New Jersey, US",39.5029384149,-74.2689172945,research,"Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/166657839,,Alive
166656647,Northern Diamondback Terrapin,2023-06-10 15:55:41-04:00,"New Jersey, US",39.5284487085,-74.2465931351,research,"Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/166656647,,Alive
166654560,Northern Diamondback Terrapin,2023-06-10 15:45:36-04:00,"New Jersey, US",39.5953864649,-74.2211527331,research,"Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/166654560,,Alive
166652920,Northern Diamondback Terrapin,2023-06-10 15:35:56-04:00,"New Jersey, US",39.5982260461,-74.3754299189,research,"Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/166652920,,Alive
166650798,Northern Diamondback Terrapin,2023-06-10 15:25:36-04:00,"New Jersey, US",39.5202924859,-74.2437625947,research,"Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/166650798,,Alive
166649737,Northern Diamondback Terrapin,2023-06-10 15:20:24-04:00,"New Jersey, US",39.473639117,-74.3193783181,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/166649737,Adult,Alive
166648421,Northern Diamondback Terrapin,2023-06-10 15:12:55-04:00,"New Jersey, US",39.3194039498,-74.5836219808,research,,https://www.inaturalist.org/observations/166648421,,
166645437,Northern Diamondback Terrapin,2023-06-10 14:56:01-04:00,"New Jersey, US",39.7346108801,-74.258407537,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/166645437,Adult,Alive
166642507,Northern Diamondback Terrapin,2023-06-10 14:42:07-04:00,"New Jersey, US",39.3886783879,-74.5094622756,research,,https://www.inaturalist.org/observations/166642507,,
166642461,Northern Diamondback Terrapin,2023-06-10 14:43:29-04:00,"New Jersey, US",39.7851245928,-74.2904567917,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/166642461,Adult,Alive
166642410,Northern Diamondback Terrapin,2023-06-10 14:40:19-04:00,"New Jersey, US",39.3759454059,-74.5710312035,research,,https://www.inaturalist.org/observations/166642410,,
166642315,Northern Diamondback Terrapin,2023-06-10 14:43:12-04:00,"New Jersey, US",39.6672564268,-74.2994083361,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/166642315,Adult,Alive
166641983,Northern Diamondback Terrapin,2023-06-10 14:38:41-04:00,"New Jersey, US",39.3087983706,-74.5239199073,research,,https://www.inaturalist.org/observations/166641983,,
166641907,Northern Diamondback Terrapin,2023-06-10 14:34:23-04:00,"New Jersey, US",39.3762865559,-74.4297322859,research,,https://www.inaturalist.org/observations/166641907,,
166641422,Northern Diamondback Terrapin,2023-06-10 14:36:56-04:00,"New Jersey, US",39.7102811857,-74.3815312137,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Dead",https://www.inaturalist.org/observations/166641422,Adult,Dead
166641395,Northern Diamondback Terrapin,2023-06-10 14:20:09-04:00,"New Jersey, US",39.2939823703,-74.4579532566,research,,https://www.inaturalist.org/observations/166641395,,
166637749,Northern Diamondback Terrapin,2023-06-10 14:14:36-04:00,"New Jersey, US",39.394354057,-74.4327564588,research,,https://www.inaturalist.org/observations/166637749,,
166636690,Northern Diamondback Terrapin,2023-06-10 14:11:27-04:00,"New Jersey, US",39.601430883,-74.2822085858,research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/166636690,Adult,Dead
166635673,Northern Diamondback Terrapin,2023-06-10 14:05:44-04:00,"New Jersey, US",39.3011929717,-74.4246107353,research,,https://www.inaturalist.org/observations/166635673,,
166635651,Northern Diamondback Terrapin,2023-06-10 14:08:20-04:00,"New Jersey, US",39.7089153304,-74.2973694748,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/166635651,Adult,Alive
166635095,Northern Diamondback Terrapin,2023-06-10 13:48:20-04:00,"New Jersey, US",39.3674298346,-74.4540421064,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/166635095,,Dead
166634982,Northern Diamondback Terrapin,2023-06-10 14:03:12-04:00,"New Jersey, US",39.7801211931,-74.2282702169,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166634982,Adult,Alive
166633738,Northern Diamondback Terrapin,2023-06-10 13:56:23-04:00,"New Jersey, US",39.76284925,-74.3763984382,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/166633738,Adult,Alive
166630907,Northern Diamondback Terrapin,2023-06-10 12:53:57-04:00,"New Jersey, US",39.4235032835,-74.5812654062,research,,https://www.inaturalist.org/observations/166630907,,
166630689,Northern Diamondback Terrapin,2023-06-10 13:38:45-04:00,"New Jersey, US",39.3769898562,-74.4521142083,research,,https://www.inaturalist.org/observations/166630689,,
166629564,Northern Diamondback Terrapin,2023-06-10 13:31:06-04:00,"New Jersey, US",39.3812042435,-74.4077998761,research,,https://www.inaturalist.org/observations/166629564,,
166617609,Northern Diamondback Terrapin,2023-06-10 12:36:07-04:00,"New Jersey, US",39.4023768603,-74.3123295836,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/166617609,,Alive
166617190,Northern Diamondback Terrapin,2023-06-10 12:33:46-04:00,"New Jersey, US",39.4806978328,-74.2142323117,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/166617190,,Alive
166614870,Northern Diamondback Terrapin,2023-06-10 12:21:47-04:00,"New Jersey, US",39.203793367,-74.8904785068,research,,https://www.inaturalist.org/observations/166614870,,
166607885,Northern Diamondback Terrapin,2023-06-10 11:03:12-04:00,United States,39.9850275611,-74.1373695784,research,,https://www.inaturalist.org/observations/166607885,,
166574534,Northern Diamondback Terrapin,2023-06-10 08:14:26-04:00,"New Jersey, US",39.0118630946,-74.8239058209,research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/166574534,Adult,Dead
166558827,Northern Diamondback Terrapin,2023-06-10 05:59:21-04:00,"New Jersey, US",39.0993937668,-74.9824245636,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166558827,Adult,Alive
166478513,Northern Diamondback Terrapin,2023-06-08 19:55:35-04:00,"New Jersey, US",39.0363716424,-74.9340327005,research,,https://www.inaturalist.org/observations/166478513,,
166461400,Northern Diamondback Terrapin,2023-06-09 15:16:07-04:00,"New Jersey, US",39.5528988373,-74.3018547965,research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/166461400,Adult,Dead
166461317,Northern Diamondback Terrapin,2023-06-09 15:12:32-04:00,"New Jersey, US",39.695990793,-74.3721617626,research,"Life Stage: Juvenile, Alive or Dead: Dead",https://www.inaturalist.org/observations/166461317,Juvenile,Dead
166459166,Northern Diamondback Terrapin,2023-06-09 15:04:17-04:00,"New Jersey, US",39.5142811077,-74.396430526,research,,https://www.inaturalist.org/observations/166459166,,
166442851,Northern Diamondback Terrapin,2023-06-09 13:21:26-04:00,"New Jersey, US",39.2994916024,-74.4507782183,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/166442851,,Dead
166281523,Northern Diamondback Terrapin,2023-06-08 14:04:15-04:00,United States,39.6869267007,-74.1917734068,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/166281523,Adult,Alive
166277897,Northern Diamondback Terrapin,2023-06-08 13:43:38-04:00,"New Jersey, US",39.4857306565,-74.272747415,research,,https://www.inaturalist.org/observations/166277897,,
166277765,Northern Diamondback Terrapin,2023-06-08 13:42:46-04:00,"New Jersey, US",39.5278678716,-74.289017373,research,,https://www.inaturalist.org/observations/166277765,,
166272510,Northern Diamondback Terrapin,2023-06-08 13:11:48-04:00,"New Jersey, US",39.4723361377,-74.2241401576,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/166272510,,Alive
166272294,Northern Diamondback Terrapin,2023-06-08 13:10:27-04:00,"New Jersey, US",39.5339760571,-74.3539334347,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/166272294,,Alive
166272003,Northern Diamondback Terrapin,2023-06-08 13:08:27-04:00,"New Jersey, US",39.5781016962,-74.3625611599,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/166272003,,Alive
166270797,Northern Diamondback Terrapin,2023-06-08 13:01:17-04:00,"New Jersey, US",39.4286688236,-74.3914021098,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/166270797,,Alive
166269993,Northern Diamondback Terrapin,2023-06-08 12:57:48-04:00,"New Jersey, US",39.4183939171,-74.322626364,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/166269993,,Alive
166269010,Northern Diamondback Terrapin,2023-06-08 12:51:59-04:00,"New Jersey, US",39.4294386555,-74.3830399433,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/166269010,,Alive
166262828,Northern Diamondback Terrapin,2023-06-08 12:15:25-04:00,"New Jersey, US",39.531761994,-74.3342722489,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/166262828,,Alive
166238426,Northern Diamondback Terrapin,2023-06-08 09:33:49-04:00,"New Jersey, US",39.2537522329,-74.5202774922,research,,https://www.inaturalist.org/observations/166238426,,
166116679,Northern Diamondback Terrapin,2023-06-07 14:34:43-04:00,"New Jersey, US",39.4402049818,-74.2009274813,research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/166116679,Adult,Dead
166111950,Northern Diamondback Terrapin,2023-06-07 14:30:03-04:00,"New Jersey, US",39.4103171339,-74.3731575766,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/166111950,,Alive
166110007,Northern Diamondback Terrapin,2023-06-07 12:17:33-04:00,"New Jersey, US",39.543824011,-74.349823182,research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/166110007,Adult,Dead
166091447,Northern Diamondback Terrapin,2023-06-07 12:21:42-04:00,"New Jersey, US",39.4879700175,-74.2377287711,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/166091447,,Alive
166090502,Northern Diamondback Terrapin,2023-06-07 12:14:58-04:00,"New Jersey, US",39.5283678242,-74.3550564206,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/166090502,,Alive
165991327,Northern Diamondback Terrapin,2023-05-31 15:28:00-04:00,"New Jersey, US",39.4147976986,-74.5293972331,research,,https://www.inaturalist.org/observations/165991327,,
